description,result_timestamp,lamax,laeq,lceq,lcpeak,month
MP 01: Naamsestraat 35  Maxim,2022-02-28 08:20:00,61.254568527918764,59.89289340101523,70.72918781725889,82.077461928934,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 08:30:00,56.526999999999994,54.628999999999955,65.91175000000003,77.52171666666666,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 08:40:00,59.56305732484078,57.75636942675159,65.89681528662419,77.86697452229305,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 08:50:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:00:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:10:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:20:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:30:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:40:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 09:50:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:00:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:10:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:20:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:30:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:40:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 10:50:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:00:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:10:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:20:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:30:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:40:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 11:50:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:00:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:10:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:20:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:30:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:40:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 12:50:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:00:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:10:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:20:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:30:00,,,,,
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:40:00,54.21794871794869,51.87538461538459,61.02933333333332,73.18374358974359,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 13:50:00,58.712499999999984,56.75266666666665,66.03245000000007,77.86748333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:00:00,58.10366666666659,56.1666666666667,64.81128333333334,76.94368333333325,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:10:00,56.83599999999997,54.941166666666675,64.88788333333342,76.44379999999997,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:20:00,58.208305647840525,55.99568106312297,64.72845514950158,76.85463455149502,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:30:00,56.76233333333331,54.94799999999998,64.68419999999996,76.27974999999996,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:40:00,57.74916666666667,55.508333333333354,64.25690000000002,76.28141666666674,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 14:50:00,54.94716666666666,53.042166666666674,63.245966666666696,74.98140000000002,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:00:00,56.3211666666667,54.07983333333337,63.22326666666663,75.47488333333335,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:10:00,55.27600000000001,53.22266666666668,62.53806666666666,74.75283333333336,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:20:00,55.94550000000003,53.91283333333334,63.642216666666656,75.70720000000014,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:30:00,56.567666666666675,54.30566666666664,62.07040000000002,74.69501666666669,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:40:00,56.17783333333329,54.15199999999993,62.49806666666661,74.86354999999995,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 15:50:00,57.261166666666696,55.329333333333366,63.611266666666715,75.84343333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:00:00,54.852333333333334,52.66133333333333,61.56396666666669,73.8177666666667,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:10:00,55.97199999999997,53.915,62.75116666666663,74.99715000000009,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:20:00,59.26383333333327,57.00516666666665,63.816866666666705,76.28305000000006,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:30:00,58.59799999999994,56.47550000000003,63.900983333333336,76.27673333333327,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:40:00,58.023499999999984,55.801166666666674,63.42351666666671,76.06773333333332,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 16:50:00,55.89900000000005,54.01649999999997,63.86795000000002,75.9347166666666,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:00:00,55.75699999999997,53.650999999999996,62.863099999999974,74.9796,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:10:00,56.084666666666635,54.072666666666734,63.27906666666662,75.34993333333337,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:20:00,53.8195,51.788500000000006,60.638683333333354,73.32256666666673,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:30:00,57.0161666666667,55.16199999999992,64.46201666666676,76.33421666666668,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:40:00,56.92066666666668,54.97833333333331,63.70810000000009,75.81854999999996,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 17:50:00,57.08916666666666,54.92183333333335,62.892633333333336,75.3942166666667,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:00:00,57.27699999999998,55.23316666666667,64.28310000000006,76.35119999999999,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:10:00,56.17899999999998,54.0968333333333,62.68061666666668,75.05145000000002,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:20:00,57.42116666666665,55.59050000000003,64.54276666666671,76.34149999999994,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:30:00,56.15083333333331,54.100500000000004,62.65708333333331,74.99103333333333,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:40:00,57.404,55.345333333333315,64.25176666666658,76.16260000000003,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 18:50:00,55.33000000000001,53.34266666666666,62.84703333333327,74.88388333333332,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:00:00,56.58099999999994,54.72749999999998,63.41273333333327,75.3718666666666,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:10:00,55.115666666666655,53.13950000000002,61.51718333333329,73.82338333333337,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:20:00,56.29200000000002,54.07250000000002,63.02135,75.2656,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:30:00,56.443166666666706,54.29849999999996,62.783633333333285,75.01966666666671,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:40:00,57.46666666666662,55.55816666666666,63.89588333333333,76.0915666666667,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 19:50:00,55.616666666666646,53.79366666666664,63.69551666666664,75.4670666666666,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:00:00,56.062333333333385,54.22866666666665,63.09133333333322,75.11495,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:10:00,56.71216666666666,54.88149999999999,64.2218,76.0478333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:20:00,57.55249999999994,55.619333333333344,63.58930000000005,75.75249999999996,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:30:00,58.02866666666669,56.018500000000024,65.62935,77.42573333333335,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:40:00,55.49949999999997,53.394499999999994,62.11466666666667,74.35536666666665,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 20:50:00,55.47816666666668,53.432166666666696,62.19375,74.3465166666666,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:00:00,56.811833333333354,54.64516666666669,63.11205000000003,75.31428333333328,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:10:00,56.58399999999999,54.53283333333335,62.94561666666668,74.9807333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:20:00,58.535166666666676,56.345666666666666,63.09505,75.32083333333333,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:30:00,59.3323333333333,57.47733333333335,68.09960000000005,79.77586666666674,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:40:00,58.14416666666663,56.36316666666667,64.55386666666665,76.37258333333338,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 21:50:00,58.776333333333326,57.11716666666667,66.48821666666666,77.84303333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:00:00,60.04299999999999,57.76583333333332,65.87446666666656,77.73383333333331,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:10:00,58.54166666666666,56.12383333333332,63.222150000000035,75.77806666666672,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:20:00,58.26749999999999,56.10399999999996,61.960150000000056,74.81550000000007,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:30:00,58.02850000000001,56.13,62.80640000000009,75.06250000000006,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:40:00,60.20616666666664,57.92416666666666,65.02556666666669,77.41664999999999,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 22:50:00,58.569,56.459333333333305,63.84935000000005,76.46155000000006,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:00:00,57.33850000000001,55.33500000000002,62.42320000000007,75.11893333333336,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:10:00,56.61950000000006,54.45649999999993,61.42936666666673,74.30523333333343,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:20:00,58.67416666666669,56.52266666666665,64.6088833333333,76.99274999999993,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:30:00,60.13666666666674,57.849499999999956,65.52641666666665,77.75008333333334,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:40:00,62.25799999999997,59.809333333333356,66.04125,78.74570000000007,2.0
MP 01: Naamsestraat 35  Maxim,2022-02-28 23:50:00,60.871953255425645,58.68380634390643,64.86744574290486,77.35053422370616,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 14:10:00,51.51666666666667,49.93333333333334,58.96833333333333,70.54833333333333,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 14:20:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 14:30:00,57.616666666666674,56.35,70.49333333333333,80.20666666666666,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 14:40:00,52.6,49.583333333333336,61.61333333333334,74.00000000000001,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 14:50:00,56.01666666666667,52.800000000000004,60.71166666666667,72.77666666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 15:00:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 15:10:00,55.88333333333333,54.800000000000004,65.21499999999999,75.92333333333333,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 15:20:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 15:30:00,56.18333333333334,53.26666666666666,65.645,78.06833333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 15:40:00,46.449999999999996,45.083333333333336,59.205000000000005,69.92666666666668,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 15:50:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 16:00:00,55.597297297297295,53.06216216216218,61.18972972972974,73.90594594594592,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 16:10:00,53.85,51.23333333333334,59.01333333333334,74.08166666666666,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 16:20:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 16:30:00,57.04999999999999,54.96666666666666,61.75333333333333,74.47833333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 16:40:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 16:50:00,53.21666666666667,52.31666666666667,64.58166666666666,75.59,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 17:00:00,59.06666666666666,56.51666666666667,66.18833333333333,77.32833333333333,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 17:10:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 17:20:00,57.0,55.18333333333333,63.99333333333334,75.50500000000001,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 17:30:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 17:40:00,56.199999999999996,52.46666666666666,59.43333333333334,73.65166666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 17:50:00,56.699999999999996,54.083333333333336,61.11000000000001,74.16666666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 18:00:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 18:10:00,58.43333333333333,55.98333333333334,64.85000000000001,76.59833333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 18:20:00,50.96666666666667,48.18333333333333,54.04500000000001,67.265,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 18:30:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 18:40:00,55.98333333333333,52.050000000000004,62.446666666666665,75.43999999999998,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 18:50:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 19:00:00,50.416666666666664,48.75,56.095000000000006,69.19833333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 19:10:00,59.85,57.83333333333334,64.215,77.09833333333331,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 19:20:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 19:30:00,60.35,58.81666666666666,67.42,79.11999999999999,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 19:40:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 19:50:00,59.88333333333333,58.95000000000001,66.25666666666666,77.66666666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 20:00:00,58.68333333333334,57.86666666666667,62.335,73.99333333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 20:10:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 20:20:00,54.63333333333333,52.78333333333333,58.086666666666666,71.98,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 20:30:00,61.96666666666667,60.18333333333333,71.32833333333333,83.08,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 20:40:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 20:50:00,65.03333333333333,64.00000000000001,67.78999999999999,80.005,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 21:00:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 21:10:00,60.083333333333336,58.9,64.135,75.54666666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 21:20:00,55.383333333333326,54.11666666666667,62.15,73.09333333333332,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 21:30:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 21:40:00,51.15,49.23333333333333,56.70166666666666,70.10833333333333,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 21:50:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 22:00:00,50.53333333333333,48.0,54.89833333333334,68.16833333333334,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 22:10:00,48.51666666666667,47.56666666666666,64.45166666666667,75.39999999999999,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 22:20:00,,,,,
MP 02: Naamsestraat 57 Xior,2022-02-28 22:30:00,54.346666666666664,52.59777777777778,58.51511111111112,70.95333333333332,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 22:40:00,52.30610561056105,50.297359735973544,57.61699669966998,70.12867986798678,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 22:50:00,52.40833333333337,50.186499999999945,57.813533333333346,70.39901666666667,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:00:00,50.997689768976876,48.8879537953795,56.512590759075906,69.07900990099013,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:10:00,49.04316666666666,46.91249999999998,55.099749999999986,67.61975,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:20:00,51.787833333333325,49.73266666666667,57.085449999999895,69.79903333333328,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:30:00,55.49799999999997,53.01283333333329,58.935833333333285,71.84100000000005,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:40:00,51.45866666666667,49.37750000000003,57.08473333333327,69.62470000000006,2.0
MP 02: Naamsestraat 57 Xior,2022-02-28 23:50:00,52.7540901502504,50.4627712854758,57.30500834724544,69.92277128547587,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:00:00,51.77600000000004,49.51583333333337,58.077583333333386,70.20663333333336,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:10:00,52.514833333333335,49.95466666666662,58.293366666666685,70.51016666666659,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:20:00,53.85583333333327,51.12033333333325,58.496966666666644,71.1284166666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:30:00,50.51449999999999,48.306833333333394,57.831966666666666,69.71028333333334,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:40:00,49.26866666666668,47.02050000000002,56.54043333333343,68.48843333333343,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 00:50:00,48.65066666666667,46.768000000000036,57.26568333333335,69.0280333333333,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:00:00,49.77583333333341,48.13183333333334,57.852650000000104,69.49343333333334,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:10:00,46.92466666666664,45.04250000000004,56.41505000000001,67.94995000000002,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:20:00,48.40583333333335,46.34849999999997,56.82835000000005,68.58730000000001,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:30:00,47.21049999999995,45.21133333333335,56.19603333333335,67.88821666666682,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:40:00,47.75666666666665,45.83833333333334,56.893466666666654,68.48744999999991,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 01:50:00,49.35200000000004,47.09750000000001,56.619249999999994,68.56113333333332,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:00:00,49.542333333333325,47.12383333333332,56.971966666666646,68.92966666666653,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:10:00,47.234833333333334,45.295333333333325,55.75758333333337,67.38190000000003,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:20:00,47.44350000000004,45.484666666666655,56.52218333333332,68.05178333333333,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:30:00,47.63,45.79983333333328,57.14504999999998,68.62370000000001,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:40:00,46.642,44.78616666666668,56.47490000000003,67.84586666666665,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 02:50:00,47.65966666666665,45.289166666666695,55.82425000000001,67.47098333333327,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:00:00,47.38116666666667,45.266499999999986,56.71636666666663,68.21193333333339,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:10:00,47.637833333333326,45.537166666666714,56.578583333333285,68.28856666666663,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:20:00,47.28099999999998,45.14033333333335,56.66280000000006,68.1855,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:30:00,47.548166666666674,45.497666666666674,56.76643333333336,68.2851166666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:40:00,47.343333333333334,45.32466666666666,56.02781666666666,67.59013333333331,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 03:50:00,47.835166666666666,45.615500000000054,56.83321666666663,68.40936666666671,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:00:00,47.510500000000015,45.36166666666666,56.072233333333365,67.66731666666664,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:10:00,47.65066666666662,45.624833333333285,56.954566666666715,68.49536666666664,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:20:00,46.724666666666714,44.918166666666636,56.15779999999999,67.61331666666668,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:30:00,46.650166666666685,44.898000000000046,56.33298333333341,67.82613333333337,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:40:00,46.94533333333335,45.23183333333333,56.500483333333335,67.91886666666663,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 04:50:00,46.72833333333337,44.985333333333365,56.60088333333332,68.01508333333324,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:00:00,47.56783333333332,45.92866666666667,57.742116666666675,68.9545666666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:10:00,48.437833333333344,46.48299999999999,57.2026,68.86638333333332,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:20:00,48.46500000000002,46.68066666666667,57.6608666666667,69.3105166666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:30:00,48.84883333333328,47.23733333333333,58.00476666666668,69.5676666666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:40:00,48.965666666666735,47.530499999999996,58.92348333333339,70.18386666666663,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 05:50:00,49.32866666666665,47.73616666666668,59.20598333333338,70.45018333333338,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:00:00,51.5738333333334,50.4025,63.64716666666672,73.98443333333341,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:10:00,50.51849999999996,49.16983333333335,61.215316666666645,72.02216666666668,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:20:00,53.426499999999976,52.00266666666665,62.32683333333333,73.87378333333332,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:30:00,53.18766666666667,51.56049999999991,61.99743333333337,73.70040000000007,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:40:00,52.88416666666667,51.4705,61.436583333333374,73.06253333333342,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 06:50:00,54.54633333333332,53.26033333333335,63.15964999999999,74.68694999999994,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:00:00,53.841000000000044,51.722833333333334,61.54251666666671,74.04740000000001,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:10:00,53.89816666666665,52.6516666666667,62.5835333333333,73.97446666666669,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:20:00,58.011666666666585,55.89533333333334,64.96063333333339,77.33973333333337,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:30:00,59.562833333333266,57.88866666666664,67.86793333333328,79.3905333333333,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:40:00,58.91400000000007,57.55883333333339,66.20813333333336,77.98173333333337,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 07:50:00,61.35983333333328,59.98749999999996,70.22488333333337,81.47933333333341,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:00:00,58.7028333333333,57.6035,66.06990000000003,77.62736666666665,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:10:00,57.90216666666666,56.81783333333337,66.31541666666669,77.58761666666669,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:20:00,61.59516666666663,60.133166666666696,69.37218333333331,80.58299999999996,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:30:00,58.56133333333332,57.29916666666664,66.96710000000002,78.36653333333338,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:40:00,59.543333333333344,58.43300000000001,66.24538333333332,77.8030666666666,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 08:50:00,59.62883333333331,58.54516666666664,67.67774999999999,78.9441,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:00:00,59.09816666666673,58.126833333333344,67.78406666666662,78.77268333333329,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:10:00,60.09533333333331,58.74950000000004,67.72548333333322,79.09473333333331,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:20:00,61.614833333333266,60.726,73.27566666666675,83.46416666666663,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:30:00,58.415499999999994,57.121833333333356,65.60223333333336,77.30443333333332,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:40:00,59.65116666666665,58.4865,67.6510666666667,78.96580000000014,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 09:50:00,56.67000000000006,55.319666666666684,64.83539999999999,76.35580000000014,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:00:00,57.77899999999997,56.65483333333332,65.4540499999999,76.95471666666663,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:10:00,56.28533333333332,55.082666666666675,65.04473333333338,76.4661333333334,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:20:00,61.58749999999994,60.3371666666667,70.05431666666664,81.4347166666667,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:30:00,57.48233333333335,56.14766666666669,65.51244999999996,76.93124999999998,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:40:00,59.08266666666669,57.93066666666661,66.62913333333323,78.15768333333335,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 10:50:00,59.67366666666666,58.53383333333335,66.49413333333335,78.21171666666669,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:00:00,57.031333333333386,55.88283333333334,66.86001666666657,77.91956666666658,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:10:00,61.68216666666663,60.12233333333329,68.93215000000001,80.70256666666673,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:20:00,59.13499999999995,57.884000000000015,67.22335000000001,78.75068333333328,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:30:00,58.44583333333337,57.16183333333334,66.92578333333337,78.28683333333333,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:40:00,63.60916666666672,62.48016666666664,72.78163333333335,84.07478333333334,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 11:50:00,59.52500000000006,58.38866666666662,65.94684999999994,77.72019999999999,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 12:00:00,59.190000000000026,58.070666666666654,66.89831666666666,78.35144999999999,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 12:10:00,58.51916666666666,57.22050000000003,65.89996666666666,77.71691666666675,2.0
MP 03: Naamsestraat 62 Taste,2022-02-01 12:20:00,56.843666666666685,55.36483333333331,64.25841666666665,76.27661666666665,2.0
