description,result_timestamp,lamax,laeq,lceq,lcpeak,month
MP 03: Naamsestraat 62 Taste,2022-01-01 00:00:00,67.27820299500823,63.267554076539035,66.84793677204661,82.50831946755416,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 00:10:00,64.0916666666667,60.25399999999999,65.09738333333325,79.22758333333329,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 00:20:00,58.04240400667781,55.14390651085144,60.779565943238836,73.8513689482471,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 00:30:00,61.50633333333322,58.23016666666669,63.81563333333339,76.77611666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 00:40:00,56.838103161397655,54.22046589018302,62.192445923460845,74.81286189683857,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 00:50:00,54.158597662771314,51.6270450751252,59.88096828046746,72.38115191986645,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:00:00,54.184833333333366,52.07900000000005,60.91891666666666,72.81859999999996,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:10:00,56.28283333333334,53.478833333333384,60.59776666666669,73.55606666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:20:00,53.8418333333333,51.713333333333324,57.92743333333338,70.62819999999996,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:30:00,52.66805324459233,50.65457570715475,58.412529118136426,70.62730449251247,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:40:00,50.71619365609348,48.546243739566,57.313706176961546,69.43248747913191,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 01:50:00,50.50449999999998,48.647333333333314,56.72053333333329,69.04055000000007,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:00:00,53.828166666666675,51.37483333333338,58.93136666666667,71.3993333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:10:00,51.537666666666674,49.62550000000002,58.304316666666686,70.3181666666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:20:00,51.330666666666716,49.32866666666668,57.1091833333333,69.41380000000002,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:30:00,51.539833333333306,49.45516666666666,58.07704999999997,70.45833333333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:40:00,51.726666666666645,49.69966666666669,57.752866666666684,70.1668833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 02:50:00,53.077703826955094,50.81430948419306,59.51895174708816,72.08437603993347,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:00:00,51.23439065108516,49.38948247078461,59.31751252086808,71.08499165275462,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:10:00,51.30033333333331,49.333666666666645,57.88215,69.93943333333338,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:20:00,50.115833333333335,48.47216666666665,57.91214999999999,69.46886666666671,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:30:00,51.838500000000025,49.89816666666666,57.88543333333334,69.96311666666662,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:40:00,51.322833333333385,49.26349999999999,57.06403333333332,69.30428333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 03:50:00,49.116666666666625,47.433166666666665,56.703733333333254,68.43115000000006,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:00:00,50.03750000000003,48.01616666666662,56.45044999999997,68.60648333333329,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:10:00,48.8996666666667,47.19366666666668,56.03304999999999,68.1748333333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:20:00,48.374333333333354,46.68600000000001,55.413900000000005,67.50266666666658,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:30:00,49.055,47.130999999999965,56.08651666666663,68.20880000000005,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:40:00,48.97300000000006,47.19916666666666,55.817350000000005,67.9018833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 04:50:00,49.46905158069884,47.48901830282865,56.00610648918469,68.02667221297841,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:00:00,50.67879799666107,48.57963272120199,56.55373956594325,68.80646076794659,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:10:00,49.534000000000006,47.56599999999998,55.85415000000001,67.84018333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:20:00,52.28966666666665,49.58183333333334,57.20153333333335,69.66485000000007,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:30:00,47.951833333333376,46.47849999999997,55.814899999999994,67.40921666666665,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:40:00,48.83783333333335,47.096499999999985,57.053916666666716,68.62998333333339,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 05:50:00,47.39600000000002,45.93116666666669,55.25220000000006,67.00678333333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:00:00,47.37566666666665,46.043333333333344,55.58348333333331,67.18368333333336,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:10:00,47.00449999999999,45.74299999999998,56.418949999999995,67.84683333333332,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:20:00,50.1383333333334,48.452166666666656,57.42055000000001,69.36436666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:30:00,46.896666666666654,45.73616666666664,56.787149999999976,68.10050000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:40:00,46.09000000000001,44.95533333333331,56.05388333333331,67.36383333333336,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 06:50:00,47.04750000000001,45.950833333333364,55.90473333333334,67.31129999999993,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:00:00,49.85033333333332,47.93633333333332,56.821533333333356,68.92230000000012,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:10:00,47.61999999999998,46.09266666666668,56.68658333333333,68.32974999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:20:00,46.827666666666644,45.54599999999997,56.13311666666668,67.85614999999997,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:30:00,47.00849999999998,45.55766666666669,55.87028333333332,67.68860000000005,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:40:00,48.55199999999999,47.08950000000002,59.46440000000003,70.46355000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 07:50:00,46.98899999999997,45.577166666666656,56.13891666666671,67.81773333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:00:00,46.23216666666668,44.79966666666672,55.62151666666666,67.33126666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:10:00,48.13983333333333,46.640333333333295,57.52481666666665,69.13065000000005,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:20:00,47.542666666666655,46.21783333333333,56.63759999999992,68.32568333333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:30:00,46.90183333333335,45.560333333333325,55.879733333333306,67.71896666666672,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:40:00,48.049000000000014,46.77350000000001,58.68631666666668,69.90910000000004,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 08:50:00,47.57999999999998,46.29383333333334,56.32475000000001,68.17838333333329,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:00:00,46.67933333333336,45.3735,55.72456666666666,67.53673333333323,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:10:00,47.95300000000001,46.55633333333338,57.144600000000025,68.8428833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:20:00,47.460333333333345,45.961499999999994,56.908816666666695,68.40461666666656,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:30:00,47.53633333333332,46.232000000000006,56.92843333333326,68.5399666666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:40:00,49.06516666666662,47.67283333333332,58.73541666666668,70.17823333333332,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 09:50:00,47.420999999999964,45.89249999999995,56.156766666666684,67.9760666666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:00:00,50.124666666666684,48.73600000000001,59.095066666666646,70.72248333333329,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:10:00,48.76483333333333,47.27900000000001,58.61349999999996,70.0326833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:20:00,50.32900000000003,48.86716666666666,59.52516666666668,71.10606666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:30:00,48.5756666666667,47.32000000000004,57.51415000000001,69.19338333333332,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:40:00,48.56116666666662,47.09533333333327,56.97443333333334,68.84595000000002,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 10:50:00,49.47833333333333,48.23399999999995,59.16011666666657,70.52968333333328,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:00:00,49.737000000000016,48.29916666666667,59.60545000000007,71.18585000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:10:00,49.87116666666665,48.48349999999996,59.229083333333364,70.80216666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:20:00,50.17450000000002,48.81766666666663,58.29728333333331,70.05094999999997,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:30:00,49.87966666666663,48.318499999999986,58.06331666666669,69.85310000000004,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:40:00,52.43833333333335,51.19116666666669,61.5673666666667,72.9951000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 11:50:00,54.60149999999999,52.960833333333355,62.102249999999984,73.89709999999997,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:00:00,51.208499999999994,49.80100000000004,59.14816666666667,70.94475000000008,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:10:00,51.848333333333315,50.445333333333295,61.077116666666676,72.52791666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:20:00,52.00349999999997,50.66933333333335,60.301350000000056,71.89243333333329,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:30:00,50.89216666666671,49.50783333333334,59.956916666666714,71.498,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:40:00,51.89983333333327,50.237000000000045,61.15178333333332,72.69166666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 12:50:00,53.27416666666669,51.68283333333331,62.46786666666661,73.80855000000012,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:00:00,51.124,49.48783333333331,58.831800000000015,70.83460000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:10:00,52.82950000000001,51.37400000000003,62.606649999999995,73.8344,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:20:00,53.15399999999999,51.32233333333336,61.556466666666665,73.4168166666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:30:00,49.80883333333331,48.259499999999974,58.54286666666669,70.17276666666669,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:40:00,52.8181666666667,51.291666666666714,61.33618333333338,72.83418333333323,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 13:50:00,53.24783333333333,51.50999999999996,60.01215,72.09281666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:00:00,52.20316666666659,50.43116666666663,59.75825000000002,71.55468333333317,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:10:00,54.4318333333333,52.5483333333334,61.52258333333339,73.42079999999994,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:20:00,54.05233333333328,52.404500000000034,62.13263333333331,73.55826666666665,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:30:00,53.574833333333345,51.589000000000006,60.06060000000007,72.0925333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:40:00,54.80949999999996,53.19316666666668,63.67606666666669,74.84361666666663,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 14:50:00,54.275666666666645,52.531666666666666,62.73613333333337,74.30653333333326,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:00:00,52.14233333333333,50.659833333333296,60.50734999999996,72.10753333333332,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:10:00,54.04633333333331,52.738666666666695,66.36213333333336,76.78431666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:20:00,55.01383333333336,53.28699999999999,62.0781833333333,74.11139999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:30:00,53.27333333333336,51.58816666666662,60.56891666666664,72.56611666666663,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:40:00,52.032166666666676,50.32449999999999,59.89259999999994,71.77206666666663,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 15:50:00,53.53983333333333,51.649166666666694,59.868566666666666,71.9322833333332,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:00:00,52.04366666666666,50.367333333333335,59.123533333333334,70.97748333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:10:00,55.030833333333334,53.2266666666666,62.15501666666666,73.98581666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:20:00,53.690499999999986,52.11516666666672,61.763866666666694,73.25706666666659,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:30:00,53.87350000000001,52.22866666666672,60.91841666666661,72.74369999999996,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:40:00,53.57583333333334,52.13550000000005,62.028966666666626,73.54965000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 16:50:00,53.60283333333328,52.29183333333325,61.32033333333333,73.03054999999995,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:00:00,54.43299999999997,53.00250000000003,62.919700000000034,74.49428333333336,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:10:00,55.07166666666661,53.580333333333336,62.99603333333334,74.58178333333336,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:20:00,54.661999999999956,53.208333333333286,62.484366666666624,73.98978333333342,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:30:00,54.192499999999974,52.67716666666666,61.99896666666659,73.67659999999992,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:40:00,53.80983333333335,52.11483333333339,61.839199999999984,73.6031,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 17:50:00,56.071999999999974,54.56833333333331,62.81596666666668,74.582,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:00:00,55.9053333333333,54.62566666666666,62.82770000000001,74.43428333333325,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:10:00,53.367166666666726,52.11999999999996,62.86523333333331,74.00488333333335,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:20:00,54.64083333333331,52.877499999999955,61.220516666666676,73.19448333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:30:00,54.243999999999986,52.7765,63.43090000000005,74.3852833333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:40:00,56.15300000000003,54.685166666666674,66.37051666666667,76.92771666666661,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 18:50:00,54.766666666666616,53.23350000000001,61.94221666666666,73.83060000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:00:00,54.472166666666666,52.891333333333364,61.18153333333334,73.17646666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:10:00,54.63100000000001,53.141166666666656,61.99529999999995,73.74749999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:20:00,54.57049999999998,53.17616666666666,61.75095000000004,73.53250000000004,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:30:00,54.009833333333326,52.54599999999996,60.49086666666671,72.41311666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:40:00,53.60016666666669,52.163833333333365,61.50238333333332,73.14739999999995,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 19:50:00,52.217500000000015,50.81200000000001,59.45324999999992,71.29855000000008,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:00:00,50.99249999999997,49.685999999999986,59.13085000000005,70.78825000000002,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:10:00,53.92899999999998,52.4163333333333,60.975366666666645,72.73826666666677,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:20:00,52.506833333333326,51.2976666666666,60.760716666666646,72.29178333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:30:00,54.663333333333306,53.005666666666734,61.35086666666671,73.31156666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:40:00,54.060833333333306,52.5783333333333,61.666766666666675,73.35496666666668,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 20:50:00,52.177333333333344,50.630999999999986,59.46639999999999,71.43479999999997,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:00:00,51.58283333333336,50.29183333333337,59.38335000000003,71.07621666666662,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:10:00,53.828500000000076,52.35599999999995,61.36875000000003,73.13348333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:20:00,51.25499999999999,49.765333333333366,59.326649999999994,71.22695000000006,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:30:00,52.86616666666669,51.349000000000046,59.93506666666671,71.83318333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:40:00,51.408166666666624,50.1665,60.32691666666667,71.7509833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 21:50:00,51.88233333333332,50.15866666666668,58.76378333333335,70.9224499999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:00:00,54.50650000000004,53.21733333333337,62.757733333333334,74.21026666666674,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:10:00,50.63900000000007,49.33849999999998,59.5434,71.02763333333331,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:20:00,49.538333333333355,47.848000000000006,56.78495000000004,68.88853333333336,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:30:00,52.91216666666665,51.391333333333264,60.75463333333335,72.56545000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:40:00,50.16499999999998,48.8105,58.48488333333341,70.19806666666672,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 22:50:00,48.68133333333338,47.32633333333332,56.84575000000002,68.63140000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:00:00,49.28533333333336,47.645166666666654,57.2231833333333,69.07223333333327,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:10:00,53.44850000000006,51.28816666666669,58.65550000000005,71.075,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:20:00,49.32199999999999,47.52033333333336,57.07844999999994,69.07506666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:30:00,49.086666666666666,47.28116666666667,56.99988333333336,68.93843333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:40:00,48.136833333333364,46.585000000000065,56.943633333333295,68.63350000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-01 23:50:00,48.679666666666705,46.7081666666667,55.8238,68.0757500000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:00:00,52.67911275415892,50.00480591497221,59.240277264325314,71.55970425138632,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:10:00,49.692333333333345,47.6285,58.36908333333334,70.18551666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:20:00,48.65099999999997,46.53949999999999,56.673783333333354,68.69753333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:30:00,47.87316666666663,46.16133333333335,56.56429999999998,68.21786666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:40:00,46.746333333333375,45.62249999999996,56.03593333333337,67.51828333333331,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 00:50:00,46.68350000000003,45.55783333333332,56.971166666666726,68.43096666666656,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:00:00,48.353166666666624,47.35800000000002,56.80340000000001,68.26771666666673,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:10:00,45.82833333333334,44.92783333333334,55.922833333333344,67.31514999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:20:00,46.396666666666675,45.47783333333335,56.699083333333306,67.95891666666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:30:00,46.1501666666667,45.19449999999995,55.65131666666662,67.04531666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:40:00,47.13433333333328,46.12699999999998,57.240083333333324,68.65236666666652,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 01:50:00,47.321333333333236,46.09266666666671,56.52498333333337,67.98330000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:00:00,46.91533333333334,45.73333333333334,56.386216666666684,67.88691666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:10:00,46.71833333333327,45.52733333333337,56.063233333333365,67.49508333333321,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:20:00,47.10566666666663,45.75316666666664,56.04004999999994,67.40374999999996,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:30:00,47.16566666666667,46.04466666666662,55.72290000000001,67.56805000000001,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:40:00,46.339333333333364,45.21566666666669,55.59630000000002,66.97558333333339,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 02:50:00,45.83633333333334,44.82583333333334,54.872800000000026,66.2798833333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:00:00,45.75049999999996,44.84116666666665,55.45263333333329,66.70749999999997,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:10:00,45.77133333333337,44.87383333333334,55.26614999999999,66.56623333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:20:00,45.616333333333344,44.646000000000015,54.883383333333335,66.21173333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:30:00,45.49600000000003,44.57199999999993,55.49899999999998,66.76001666666667,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:40:00,47.84150000000002,46.754666666666616,56.99214999999999,68.33356666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 03:50:00,45.58850000000007,44.45650000000002,54.86866666666671,66.27189999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:00:00,45.33149999999998,44.39833333333335,55.46386666666664,66.68003333333331,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:10:00,45.268833333333276,44.364833333333294,54.90993333333327,66.17061666666663,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:20:00,45.64250000000003,44.66016666666666,54.78265000000003,66.18809999999995,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:30:00,45.67816666666669,44.78583333333336,55.24856666666667,66.52511666666669,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:40:00,46.07283333333335,45.1478333333333,55.024466666666655,66.42308333333324,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 04:50:00,45.681166666666705,44.76683333333338,55.17939999999992,66.44753333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:00:00,46.58550000000003,45.61033333333332,55.400999999999996,66.82198333333338,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:10:00,45.7365,44.799166666666636,54.667733333333345,66.02756666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:20:00,45.85716666666664,44.94666666666666,55.30905,66.57735,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:30:00,46.10933333333333,45.166666666666714,54.99033333333334,66.31971666666674,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:40:00,45.736333333333334,44.81299999999997,55.294633333333344,66.64733333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 05:50:00,45.92216666666667,45.019,55.1099166666666,66.50414999999998,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:00:00,47.2983333333333,46.37066666666663,57.56978333333334,68.61014999999998,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:10:00,46.018166666666666,45.121833333333335,55.65606666666667,67.00099999999999,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:20:00,47.12550000000001,46.19499999999996,56.65278333333338,68.05403333333338,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:30:00,46.292,45.36733333333338,56.93218333333332,68.21118333333337,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:40:00,47.462666666666685,46.54716666666666,55.891599999999976,67.42956666666659,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 06:50:00,46.49599999999997,45.53183333333331,56.28448333333342,67.59203333333335,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:00:00,47.2356666666667,45.97766666666664,56.87494999999998,68.43598333333331,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:10:00,48.13499999999999,46.88133333333332,56.65846666666665,68.46400000000013,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:20:00,47.23383333333333,45.99583333333333,56.773633333333336,68.38633333333335,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:30:00,46.80966666666665,45.589999999999975,55.61844999999999,67.31600000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:40:00,49.95349999999996,48.74549999999998,58.5977999999999,70.21516666666672,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 07:50:00,50.59766666666672,49.255500000000026,59.31079999999998,71.02056666666675,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:00:00,48.64016666666666,47.280833333333334,57.44678333333336,69.14596666666664,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:10:00,49.11000000000004,47.84166666666663,59.408333333333324,70.72985000000003,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:20:00,49.36000000000002,48.07833333333333,58.19114999999998,69.92586666666666,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:30:00,48.37750000000001,46.89916666666666,56.54683333333333,68.58113333333334,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:40:00,50.93616666666671,49.7171666666667,61.45859999999993,72.79988333333338,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 08:50:00,49.326,47.975666666666676,57.3496833333333,69.23065000000004,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:00:00,50.91033333333329,49.348999999999954,58.45201666666665,70.40140000000012,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:10:00,51.617999999999995,50.434833333333344,59.98056666666676,71.65586666666671,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:20:00,51.10516666666668,49.80433333333333,60.08436666666672,71.83101666666661,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:30:00,49.94033333333331,48.76833333333335,58.953800000000044,70.54590000000002,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:40:00,50.07128547579305,48.74006677796323,58.60861435726203,70.20814691151918,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 09:50:00,50.985856905158066,49.59201331114806,59.45247920133116,71.49905158069879,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 10:00:00,49.95183333333337,48.46816666666667,57.9288333333333,69.83423333333333,1.0
MP 03: Naamsestraat 62 Taste,2022-01-02 10:10:00,50.27366666666665,48.9805,59.14888333333334,70.81465000000004,1.0
